job_title,company_name,date,locations_name,skills,links
Full Stack Java & Angular Developer,Edentech -,1 month ago,"Cairo, Egypt ",Full TimeExperienced · 3 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Spring Boot · AngularJS · Angular · Computer Science · Engineering · CSS3 · HTML5 · Information Technology (IT),https://wuzzuf.net/jobs/p/MhRR91lsDtMl-Full-Stack-Java-Angular-Developer-Edentech-Cairo-Egypt?o=43&l=sp&t=sj&a=java|search-v3|hpb,
Java Production Support,Air Arabia -,1 month ago,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · application · Java · Information Technology (IT) · Xml Web Services · RESTful Web Services · APL · Event Logging · Communication skills,https://wuzzuf.net/jobs/p/I9E5yAgEHbgA-Java-Production-Support-Air-Arabia-Giza-Egypt?o=44&l=sp&t=sj&a=java|search-v3|hpb,
Java Backend Developer,Masary -,1 month ago,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Full Stack Development · Computer Science · Software Testing · Troubleshooting · JSON · MyBatis · Wicket,https://wuzzuf.net/jobs/p/IVO1ukd6igSL-Java-Backend-Developer-Masary-Cairo-Egypt?o=45&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Spring Developer,UnitLabs -,7 days ago,"Mohandessin, Giza, Egypt ",Full TimeWork From HomeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Java · Java Development · Spring · Hibernate,https://wuzzuf.net/jobs/p/YkwxyJH46Dwb-Senior-Java-Spring-Developer-UnitLabs-Giza-Egypt?o=46&l=sp&t=sj&a=java|search-v3|hpb,
Java Developer,Spirawn -,7 days ago,"Washington, D.C., United States ",Full TimeWork From HomeExperienced · 2 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Spring Boot · Java Developer · Information Technology (IT) · Spring · Software Development · Computer Science · Angular,https://wuzzuf.net/jobs/p/imGb0UPYsZzo-Java-Developer-Spirawn-Washington-D-C-United-States?o=47&l=sp&t=sj&a=java|search-v3|hpb,
Java Senior Back-End Developer,Mobilar -,5 days ago,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeExperienced · 3 - 15 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Testing · Arabic · English · Computer Science · Information Technology (IT) · IT · Quality Control · APIs,https://wuzzuf.net/jobs/p/6xbkX1f4Jd6s-Java-Senior-Back-End-Developer-Mobilar-Cairo-Egypt?o=48&l=sp&t=sj&a=java|search-v3|hpb,
QSIT - Principal Backend Developer (Java),Alkan CIT -,1 month ago,"Cairo, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Android · Computer Science · Computer Skills · English · GIS · Information Technology (IT) · Software · esri,https://wuzzuf.net/jobs/p/kl4wzvp12rD1-QSIT---Principal-Backend-Developer-Java-Alkan-CIT-Cairo-Egypt?o=49&l=sp&t=sj&a=java|search-v3|hpb,
Java Team Lead,e-finance -,1 month ago,"Smart Village, Giza, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Java Development · Design · Development · Engineering · Software Development · Computer Science · Software,https://wuzzuf.net/jobs/p/xQleEWjblyho-Java-Team-Lead-e-finance-Giza-Egypt?o=50&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,LINK Development -,2 months ago,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · HTML · javaScript · MySQL · OOP · WordPress · PHP · Laravel · Angular,https://wuzzuf.net/jobs/p/UpU9KLXphaRq-Senior-Java-Developer-LINK-Development-Cairo-Egypt?o=51&l=sp&t=sj&a=java|search-v3|hpb,
Senior Java Developer,siParadigm Egypt -,1 month ago,"Sheraton, Cairo, Egypt ",Full TimeWork From HomeExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Angular · Computer Science · Engineering · Information Technology (IT) · J2EE · Linux · MySQL · REST,https://wuzzuf.net/jobs/p/V8AcNdmmuawm-Senior-Java-Developer-siParadigm-Egypt-Cairo-Egypt?o=52&l=sp&t=sj&a=java|search-v3|hpb,
